submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label
TCGA-AN-A0XT-01,0.0035636276,-0.042271376,-0.019793574,-0.044811018,0.022205312,-0.022967733,0.005783747,0.0462599,0.008200679,-0.037270524,0.035678275,0.060104996,-0.027229961,0.05106094,0.009416988,0.7655864,-0.0445496,-0.032876424,0.016221585,0.058205195,-0.021189343,0.0038598217,-0.07100467,-0.0029450636,0.062718876,-0.022781707,0.03500193,-0.030554254,0.15607683,-0.006207891,-0.04989972,0.03212662,1
TCGA-AN-A0XU-01,-0.073865935,0.051007718,-0.057509486,0.01123821,0.029814918,0.05222188,0.10670281,-0.143087,-0.0151886605,-0.033855207,-0.05688957,-0.06740503,0.06257841,-0.06891612,-0.015968809,0.33042294,-0.009192765,0.073082544,-0.031041129,-0.09688883,0.017709006,0.042052064,0.060626324,-0.047323912,-0.05936127,0.097788714,-0.0718558,0.06364994,-0.14313321,0.03724449,0.0039775427,0.09606902,1
TCGA-AN-A0XV-01,0.0096488,-0.0020993706,0.07631102,-0.024610274,-0.06242932,-0.029174015,-0.119703226,0.2323775,0.065589756,0.04066024,0.1514833,0.009713352,-0.011162993,0.054856088,-0.0007099607,0.639338,0.041866392,-0.10135465,0.070129335,0.16067237,0.005302716,0.07414828,0.006247157,0.012036981,0.09562715,-0.09799539,0.018097159,0.01687678,0.20320223,-0.0463076,-0.041780792,-0.029968185,1
TCGA-AN-A0XW-01,-0.06925906,0.049160004,0.02323955,-0.0028512254,0.03558417,-0.010370091,0.047521662,-0.038266476,-0.04101142,-0.057553716,-0.08406886,-0.004377172,0.05193806,0.004783313,-0.0054709413,-0.8687148,0.018211305,0.14036685,-0.04462427,-0.04972308,-0.026338588,-0.031057563,0.065964274,-0.0044051986,-0.05748629,0.110641204,-0.047268752,0.04249576,-0.18990399,-0.020994194,0.06463751,0.009530293,1
TCGA-AO-A03L-01,0.03723654,0.0016488452,0.018982526,-0.0645918,0.01922651,-0.064919665,-0.011313994,0.08362337,-0.092758924,0.026438883,0.07074293,-0.036904745,-0.035984095,-0.019654904,0.04398488,-1.5010309,0.03126961,-0.03661757,-0.013775935,0.017547913,0.023490775,0.009097163,0.012705946,0.0396536,0.036902435,-0.040172346,0.04774184,-0.07860975,-0.026066765,-0.037185855,0.08204303,-0.05386041,0
TCGA-AO-A03M-01,-0.1507956,-0.0823204,-0.025571547,0.067830496,0.18076226,0.15837483,0.040866714,-0.17524844,0.04285692,-0.08160118,0.041616686,-0.05474201,0.06298889,-0.20150104,0.032701332,0.9120531,-8.049607e-05,-0.032895617,-0.07940121,-0.13373691,0.013849594,0.12178524,0.068626426,-0.016466869,0.124989964,0.115812354,-0.13989449,0.31412223,-0.055566713,-0.044758864,-0.19011672,-0.018573513,0
TCGA-AO-A03N-01,-0.0066464394,-0.02444124,-0.011770847,-0.030816503,0.0063693114,-0.019195005,-0.015087177,0.042424817,0.016181383,-0.021843532,0.036791287,0.03901945,-0.020688828,0.035479214,0.0034047267,0.79042554,-0.015602734,-0.02886238,0.029073002,0.055227526,-0.02626289,0.0010565557,-0.029312706,-0.0033149105,0.03721697,-0.018907405,0.015352894,-0.021835987,0.13357233,-0.001072295,-0.02738441,0.016406314,0
TCGA-AO-A03O-01,0.0019696653,0.09637441,-0.017739508,-0.057593532,-0.015148979,-0.05450879,-0.06600242,0.09891424,-0.0051458143,-0.018925855,0.08336448,0.017504841,-0.006742034,0.04020044,0.020667424,0.6377317,-0.030456394,-0.15894899,0.026246017,0.009866066,-0.029436778,0.0010856725,-0.0024443322,0.0049532074,0.02152691,-0.0337976,0.030496698,-0.09943882,0.088060066,-0.031082042,-0.0001820866,-0.047092125,0
TCGA-AO-A03P-01,0.02182585,-0.010924397,0.0037774416,-0.023465283,-0.008321803,-0.011696443,0.06227089,-0.10907975,-0.03631678,-0.035824485,-0.049916185,-0.060493328,-0.014945503,0.01159888,0.03611915,-1.1779313,-0.0028490126,0.0705226,-0.0115696695,-0.056648307,-0.01903696,-0.03491209,-0.019256523,0.02119303,-0.06659954,0.041908406,-0.04446863,0.01022714,-0.20888494,0.033518426,0.09601749,-0.025273157,0
TCGA-AO-A03R-01,0.027422056,0.062390924,0.019583281,-0.06858032,0.0011229701,-0.056044742,-0.060825128,0.13018948,-0.008280631,-0.048328318,0.13601622,0.020380542,-0.024700139,0.096674316,0.01903849,0.62859166,0.011655003,-0.20047048,0.0012099314,0.06654174,-0.033307087,-0.02365492,-0.01379705,0.035235345,0.0765355,-0.036726482,0.06689532,-0.0882612,0.12690978,-0.044866867,0.0045765694,9.642728e-05,0
TCGA-AO-A03T-01,-0.031585053,-0.009770272,-0.0028443364,0.0059386417,-0.0039038472,0.04563655,0.088493355,-0.098441474,-0.033306565,-0.011694977,-0.08856321,-0.0010163193,0.015690569,-0.011885946,-0.032344174,-0.9851724,-0.0020982623,0.13433531,-0.05156085,-0.083473854,-0.017934274,-0.036517512,0.01304608,-0.007929323,-0.090509884,0.07038333,-0.028755683,0.04084937,-0.21492235,0.023041837,0.03155317,0.025386827,0
TCGA-AO-A03U-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,1
TCGA-AO-A03V-01,-0.009334907,0.012560429,-0.008345249,0.05317872,0.036667783,0.028517157,-0.01029401,-0.14936116,0.05511192,-0.078895725,-0.051723033,-0.015047383,0.0036575235,-0.007189338,0.048604954,0.9761169,0.002685964,0.08444647,0.023619296,0.024314709,-0.02347387,-0.006919902,0.027629102,-0.025911627,-0.052756123,0.10523387,-0.084854096,0.013971772,-0.08017885,0.015734248,0.014281837,0.06635593,1
TCGA-AO-A0J2-01,-0.14243563,0.083236545,0.028627034,-0.020335801,0.0067669936,0.0069553405,-0.052005578,0.11764259,-0.09548226,-0.009878883,0.08643397,0.029444695,-0.09124857,-0.063055016,-0.002935479,-0.12938994,0.030514061,-0.10982301,0.0017479081,-0.018113308,-0.032176983,-0.03326742,0.031372275,-0.038355887,0.038632818,-0.071240254,-0.011688925,-0.024361167,0.033553466,-0.06089402,0.022386437,-0.056077644,1
TCGA-AO-A0J3-01,0.009183943,0.0064579267,0.020129796,0.00016661733,-0.03128354,0.052988097,0.041013967,-0.068749495,-0.02888557,0.029277017,-0.08516229,0.0167007,0.021538798,0.0011452688,-0.05681367,-0.95542276,0.007967025,0.06679953,-0.035515152,-0.08992427,-0.008067738,-0.023315188,0.0007824844,0.026556792,-0.06990992,0.01906287,0.013916235,-0.010427598,-0.15844841,-0.0075163916,-0.014433915,0.020530568,1
TCGA-AO-A0J4-01,-0.014681414,-0.026691137,-0.040334526,0.042096816,-0.008880895,0.110698566,0.1082272,-0.22956178,-0.025538947,-0.035582013,-0.16097659,-0.0075664525,0.06429863,-0.039951388,-0.03592409,-0.6199708,-0.00831598,0.1940937,-0.089429036,-0.10643356,-0.031159293,-0.029462483,0.0031941778,-0.029327808,-0.16116661,0.123470135,-0.027245168,0.058398213,-0.27246273,0.06972288,0.008723332,0.08096163,1
TCGA-AO-A0J5-01,-0.05439967,0.09833577,-0.048896495,0.06292122,-0.05536632,0.040122673,0.13223185,-0.2752636,-0.012498286,-0.051827885,-0.16906404,-0.050723776,0.063023746,-0.019440118,-0.012029896,-0.17462395,0.030176103,0.13850752,-0.071181014,-0.04416936,-0.042630624,-0.057788577,0.008616054,-0.07645035,-0.15909031,0.14414114,-0.03869923,0.12286629,-0.3581522,0.009290986,0.022658011,0.07704733,1
TCGA-AO-A0J6-01,-0.0019460768,0.035614207,0.06382465,-0.010164864,-0.0039747767,-0.055506423,-0.12568294,0.17858183,0.0010167696,0.039271615,0.13065773,0.047555998,-0.026748952,0.010654206,1.5845057e-05,0.63199204,0.025535494,-0.1740183,-0.0074883234,0.09992821,-0.050207894,-0.014558654,0.010024065,0.06349024,0.12049801,-0.107911326,0.082178235,-0.07171658,0.18300273,-0.06350917,-0.010595137,0.013647513,1
TCGA-AO-A0J7-01,0.03543982,-0.0052927714,0.042070266,-0.06679977,-0.00052563474,-0.07341157,-0.076464586,0.15301958,-0.090495676,0.03327047,0.08873086,-0.048659485,-0.055474516,-0.006263797,0.047146548,-1.3976789,0.037742123,-0.06399491,-0.020740626,0.018933602,-0.0036270134,0.0063611306,-0.0066830423,0.058106065,0.08037997,-0.086501665,0.062915176,-0.11254741,0.05117856,-0.030470796,0.09030736,-0.05789368,1
TCGA-AO-A0J8-01,-0.00861758,-0.0040736627,0.008457703,-0.007815011,0.00066359714,0.021119565,-0.0065865414,-0.03871194,0.025992606,-0.017136807,0.0051694475,-0.036355406,0.038883302,0.0046368046,0.008656738,0.70353085,-0.04959467,-0.0011035986,-0.0028022956,0.002478473,-0.03506444,0.015082266,-0.01090158,-0.036869854,0.027246036,0.031667225,-0.027323378,0.03374469,0.012892231,0.017159678,0.0033513736,0.07239321,1
TCGA-AO-A0J9-01,0.048120975,-0.07074726,0.0046820203,0.07810777,0.011429895,-0.079831615,0.061458986,-0.16920802,-0.030034263,-0.030884689,-0.116908364,-0.091735944,0.1467415,-0.08068835,0.0072664465,0.61380315,0.0762528,0.18244958,-0.095706366,-0.053253733,0.0050134994,0.022122536,0.05463336,0.027136775,-0.059243746,0.009282403,-0.047991797,0.11275026,-0.14394504,0.01700876,-0.095203735,0.04520029,1
TCGA-AO-A0JA-01,-0.010380015,0.0345847,0.02313685,-0.013816394,0.013943274,-0.006921828,0.015079449,0.07213648,0.015361492,0.022309503,0.06023273,-0.006505408,-0.03852078,0.009823526,-0.03564192,0.59104186,0.018952608,-0.06221824,0.0070224423,0.011898346,0.01214968,0.017221961,0.01812216,0.04009819,0.03706611,-0.032574452,0.0055952705,-0.049306262,0.08071937,-0.020960994,-0.06763659,0.04454185,1
TCGA-AO-A0JB-01,-0.03864704,0.022537412,-0.043101672,0.062353484,-0.021071177,0.10789649,0.10221458,-0.1875272,-0.048100915,-0.056177504,-0.13039625,-0.00929191,0.053713683,-0.0296343,-0.031004438,-0.36145324,0.027680308,0.1397165,-0.08618576,-0.08633762,-0.037087332,-0.043897625,-0.0011890584,-0.04502505,-0.10584118,0.12025627,-0.0019752868,0.07004103,-0.27305955,0.028307788,-0.016142825,0.09173207,1
TCGA-AO-A0JC-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,1
TCGA-AO-A0JD-01,-0.016200736,-0.008821337,0.040970143,-0.043594234,-0.033011954,0.011625156,0.0056695146,0.046092954,0.020101432,0.010004928,0.030733861,-0.007691127,0.0059203245,0.0700387,0.021478346,0.5275692,-0.026400425,-0.12832034,0.13928947,0.040356107,0.06240188,-0.03231242,-0.053874973,-0.056493998,-0.0063953325,0.01056435,0.042108383,-0.11734027,0.07820012,0.011615269,-0.053239934,0.0008485783,0
TCGA-AO-A0JE-01,0.05297084,-0.048739254,-0.07647812,0.030543141,-0.03940795,0.054333434,0.09715844,-0.18035267,0.012407992,0.007700911,-0.21329248,0.004542112,0.08471832,-0.049009863,0.012144854,0.49973464,-0.05066392,0.057150133,-0.017596206,-0.10821312,0.011732329,-0.04142424,0.011868263,0.02589959,-0.010155134,0.0095084235,0.019257363,0.090834066,-0.22086348,0.065444104,0.060809262,0.07495044,0
TCGA-AO-A0JF-01,-0.019974008,-0.0060084667,-0.029553123,0.02427867,0.017483015,0.005220607,0.02345666,-0.0025122487,0.044042047,-0.03168363,0.021973282,0.0032625939,0.029809238,-0.03458113,-0.009314785,0.77517366,0.060391337,-0.008143209,-0.007847099,-0.009588234,0.0028292201,-0.0010278039,0.021273846,-0.03929781,-0.01451879,0.018295161,-0.014582988,0.009532716,-0.008358404,-0.013109021,-0.072062515,-0.03280688,0
TCGA-AO-A0JG-01,-0.047476515,-0.027482985,-0.012109044,-0.0007010475,-0.021173637,0.06225352,0.13778086,-0.17535111,-0.02825519,-0.019044856,-0.12387317,-0.015905064,0.057653073,-0.015687529,-0.057409953,-0.81180346,-0.027525067,0.17638308,-0.03345798,-0.10818105,-0.035042893,-0.042640474,0.018432671,-0.046218812,-0.16571075,0.11620768,-0.057424355,0.07616669,-0.25987417,0.06755721,0.044288754,0.013579713,1
TCGA-AO-A0JI-01,-0.014188632,-0.02673541,0.024748083,-0.040455498,0.0035044737,-0.0042134076,-0.039994318,0.17312649,0.06710324,0.049848013,0.09551684,0.081647515,-0.024774175,-0.0020031082,-0.099033065,0.6897765,0.0033272803,-0.08694988,-0.015124945,0.042863674,0.010281596,0.05199093,0.052253302,0.04008341,0.05715259,-0.07028938,-0.019557778,-0.0660868,0.17040877,-0.143731,-0.062715314,-0.050519183,1
TCGA-AO-A0JJ-01,-0.03526388,0.04212445,-0.0361867,0.05786439,0.017723817,0.07813166,0.082355686,-0.19549736,-0.023763265,-0.048480965,-0.12728891,-0.018054113,0.057930414,-0.013308917,-0.0002647736,-0.5189868,0.028632075,0.20139289,-0.040111996,-0.055397324,-0.0086252205,-0.04154795,-0.002667194,-0.016005633,-0.15110347,0.14741787,-0.01776493,0.0638136,-0.25648904,0.045003228,-0.013824368,0.071339056,0
TCGA-AO-A0JL-01,0.012987211,-0.015116034,0.0005491348,-0.023358978,-0.033877116,0.024448425,-0.033408124,0.10913002,0.08507389,0.00856944,0.070494674,-0.051433437,-0.058272,0.044293102,0.026772013,0.7145392,0.029285636,-0.05644872,0.008925529,0.027867265,0.04389452,-0.034618344,0.021635557,0.005227508,0.11233384,-0.061764576,0.042332616,-0.027058113,0.20391473,-0.045278914,-0.002029786,-0.013262732,1
TCGA-AO-A0JM-01,0.061116368,-0.013397215,0.04807281,-0.08133558,0.0063611455,-0.07491116,-0.046355058,0.2053886,-0.10118434,0.06378656,0.101511985,0.0030019688,-0.0342105,-0.00691696,0.034770537,-1.5733709,0.013484135,-0.089135565,0.023465635,0.027608462,0.0398116,0.02666011,-0.0013911033,0.07317239,0.0879286,-0.10155482,0.0984464,-0.12144904,0.11442536,-0.05730898,0.041546293,-0.1068237,0
TCGA-AO-A124-01,0.023899302,-0.009685634,-0.04505861,0.058433823,-0.01792125,-0.028039634,0.04166196,-0.06434565,-0.0513443,-0.07915739,-0.047017686,-0.059353456,-0.0072582327,0.004387404,0.0854755,-1.1327585,0.0041196793,0.074821554,-0.05077827,-0.053619675,-0.012394916,-0.03441092,0.0228645,-0.009764729,0.0010684803,0.07162612,-0.018148635,-0.0057187714,-0.20420833,0.06482869,0.079161584,-0.016717358,0
TCGA-AO-A125-01,-0.00861758,-0.0040736627,0.008457703,-0.007815011,0.00066359714,0.021119565,-0.0065865414,-0.03871194,0.025992606,-0.017136807,0.0051694475,-0.036355406,0.038883302,0.0046368046,0.008656738,0.70353085,-0.04959467,-0.0011035986,-0.0028022956,0.002478473,-0.03506444,0.015082266,-0.01090158,-0.036869854,0.027246036,0.031667225,-0.027323378,0.03374469,0.012892231,0.017159678,0.0033513736,0.07239321,0
TCGA-AO-A126-01,0.039503604,-0.01822832,-0.017110739,0.011390455,-0.03613047,0.003248319,-0.016553778,-0.0009528049,0.085791275,-0.04436145,0.069928594,0.1468848,-0.104734,0.035917547,-0.03497685,0.678103,-0.014674991,-0.061591454,0.09374605,0.071210094,-0.022810291,-0.12871958,-0.033599798,-0.046179354,0.0062212422,0.041218005,0.026483964,-0.021011658,0.008671835,0.064036004,0.018736368,0.044076458,0
TCGA-AO-A128-01,0.026090324,-0.03325124,0.061743792,-0.03495886,-0.05144177,-0.02678208,-0.17340256,0.17416483,0.046813313,0.02323096,0.103506915,0.09847778,-0.016745564,0.06540271,-0.039614152,0.6508156,0.00725314,-0.14211532,0.06372905,0.092516966,-0.02951644,0.02249429,-0.001104539,0.037038237,0.079524525,-0.0889347,0.05974179,-0.06005544,0.18166001,-0.04629398,-0.010798866,0.0049450565,0
TCGA-AO-A129-01,-0.030155405,-0.030493615,-0.040898982,0.035822444,0.0059833117,0.0071870685,0.033727866,-0.09273293,0.03918091,-0.08160887,-0.018266544,0.013537936,-0.042970028,0.023973253,0.030430188,0.80709076,-0.05375906,0.023195274,-0.0051795226,0.004213281,-0.04097588,-0.0066919588,-0.04750431,-0.040593922,-0.002871208,0.04693269,-0.024791937,0.017273065,-0.013426479,0.03427916,-0.035063766,0.06086664,0
TCGA-AO-A12A-01,0.0059790313,0.04364042,0.005653736,-0.02783046,-0.010048043,-0.06054564,0.018456738,0.033867244,0.044001434,0.066698916,0.061847843,0.05167386,0.016943716,0.018582549,-0.043004107,0.6869183,-0.0014929771,-0.051420055,-0.0110739,0.020075448,-0.05781461,-0.008265581,0.028175915,-0.0027720612,0.0122150555,0.01533667,-0.030491907,-0.015524607,-0.021500781,0.0010133609,0.04665924,-0.013983889,0
TCGA-AO-A12B-01,0.038386747,0.00024348684,0.05010503,-0.07391713,0.02578481,-0.07897632,-0.060605276,0.18064278,-0.09836939,0.05503895,0.106155686,-0.023090787,-0.043909606,-0.0077777253,0.049433757,-1.4977491,0.038077354,-0.06812782,0.0028481055,0.03732819,0.028765906,0.02009036,-0.004035732,0.06863099,0.07517541,-0.078484036,0.08511509,-0.11866507,0.074162066,-0.048309334,0.06686241,-0.080417916,0
TCGA-AO-A12D-01,0.04443951,-0.06353706,-0.07531798,0.075130634,-0.031321626,0.00065648556,0.031977247,-0.011473561,0.068549216,0.017209372,-0.032188267,0.033113103,-0.03794777,0.036546286,0.0031962893,0.77200013,-0.023213949,0.005213715,-0.024878917,0.047597595,0.02208947,-0.01986846,-0.05027582,-0.0042440277,-0.0033178255,0.0015573427,0.0017392971,-0.0042266585,0.048405044,0.014470629,-0.0159015,0.048906073,0
TCGA-AO-A12E-01,0.044694006,-0.0030288678,0.048091527,-0.058158465,0.029662628,-0.06347306,-0.019631136,0.09685839,-0.08369741,0.042552255,0.0651724,-0.036295373,-0.03128856,-0.029666606,0.043774653,-1.4594046,0.019709364,-0.02039393,0.007846342,0.02361495,0.028357316,0.0137845315,0.0014185852,0.057658613,0.042536207,-0.057850666,0.060421553,-0.07335624,-0.018696338,-0.03397215,0.06813852,-0.04256083,0
TCGA-AO-A12F-01,-0.05108024,0.08019589,0.004096833,0.03323122,-0.011796843,-0.02773434,-0.09215293,0.09618134,0.0894918,-0.021964254,0.06573192,0.032617748,-0.030035976,0.11759659,-0.04738788,0.69620186,0.009439647,-0.034229122,0.015438529,0.049317606,0.024706256,0.00968999,0.024744222,-0.0032302942,0.03771366,0.0045116767,-0.077368304,-0.048377324,0.11534022,-0.14405066,-0.020096118,-0.004049821,0
TCGA-AO-A12G-01,-0.032206282,0.07604182,-0.067897856,-0.028778084,-0.0039171986,-0.013522968,0.04455514,-0.04519994,-0.028551724,-0.024179855,-0.0137751475,-0.03175381,0.008233983,-0.009763722,0.012528768,0.72529656,0.02824089,-0.055368,-0.002241468,-0.04297512,-0.021735381,-0.0029788874,-0.023646569,0.009530993,-0.070978455,0.042511486,-0.0018608309,-0.037277225,-0.035673395,0.014917843,0.026342755,0.04054497,1
TCGA-AO-A12H-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,1
TCGA-AO-A1KO-01,-0.027257875,-0.004312126,-0.0055091036,0.013850868,0.013903227,0.008296087,-0.0017358111,-0.026469143,0.037381437,-0.026690135,0.018095143,-0.01985693,0.03101984,-0.020006474,-0.0036054947,0.74567175,0.0006457269,-0.0032033697,-0.018523542,-0.000506565,-0.017429825,0.013544217,0.007536011,-0.040798686,0.009686209,0.029211141,-0.026280206,0.029470745,-0.0072555244,0.0016080961,-0.026891196,0.021281095,1
TCGA-AO-A1KP-01,-0.0011027157,0.012955161,0.08359909,-0.027597375,-0.028418522,0.0024799258,-0.13463886,0.18903682,0.014425013,-0.011015484,0.11956119,0.056833744,-0.024887543,0.028052505,-0.0014007189,0.60886395,-0.0042110384,-0.16678512,0.02829401,0.10310239,-0.05017988,0.0066402145,0.006400967,0.030260654,0.10837472,-0.11096976,0.059557747,-0.031144783,0.19961922,-0.044554003,-0.037206076,0.0078050066,0
TCGA-AO-A1KQ-01,0.07174976,-0.007816253,0.05774426,-0.060834743,0.005855698,-0.08399494,-0.059424598,0.22380665,-0.10146031,0.07112532,0.10477873,-0.004876521,-0.042274054,-0.012280037,0.040678073,-1.5451163,0.016410545,-0.090583526,0.038778737,0.032320805,0.048690367,0.03330766,-0.016629865,0.08843768,0.10233206,-0.11767093,0.111350164,-0.12152335,0.13711584,-0.053576656,0.028334593,-0.10998578,0
TCGA-AO-A1KR-01,-0.09255618,0.048054844,-0.031967405,-0.014880605,-0.010471743,0.015774742,-0.028516103,0.007812088,-0.007567581,-0.03416056,0.0383636,0.017482221,-0.033648614,0.026452389,-0.02019913,0.6070209,-0.0009455383,-0.10839578,-0.010374783,-0.033889107,-0.026165139,0.011941049,0.0031161255,0.022712352,-0.0028153881,-0.018677957,0.028418314,-0.029137086,0.044609353,-0.008141287,0.0048726853,-0.038803324,0
TCGA-AO-A1KS-01,0.052101582,0.0054826755,0.0573014,-0.07183788,0.010908682,-0.080253944,-0.051218588,0.18465613,-0.092621,0.073434494,0.0986175,-0.014960412,-0.039899763,-0.015946824,0.030974498,-1.5180843,0.021775812,-0.08063144,0.032731146,0.030657716,0.033133317,0.021674465,0.0010827428,0.07553303,0.08415634,-0.103616275,0.083547115,-0.10435115,0.0845449,-0.056104608,0.054167278,-0.08754857,1
TCGA-AO-A1KT-01,-0.018330231,0.00070736,0.012057123,-0.005596705,-0.038038593,-0.006807968,-0.08533316,0.10671697,0.0050974824,-0.054783918,0.04936453,0.002736419,-0.04899357,0.031055,-0.0007370808,0.62593794,-0.0075939,-0.1491516,0.05997584,-0.0034289882,-0.0348383,-0.065659866,-0.024445659,-0.047759503,0.0011908785,-0.016012885,0.059964355,-0.06324506,0.10909264,-0.059869714,-0.007285768,-0.045073792,1
TCGA-AQ-A04H-01,0.021576494,0.012915434,-0.011457744,-0.040042557,-0.008966189,-0.026603356,-0.08418258,0.14924541,-0.08903089,-0.004421452,0.046732955,0.0037097293,-0.02009892,0.009380217,-0.007756064,-1.2448809,0.041895628,-0.044282816,-0.021034626,-0.01088994,0.040038515,0.034288276,0.013809497,0.04646218,0.058256514,-0.040357627,0.0022882335,-0.10307221,0.062451437,-0.045741566,0.026413096,-0.09179933,1
TCGA-AQ-A04J-01,-0.023635313,0.021623852,0.0053734155,0.026309274,-0.03492592,0.062326923,0.027978431,-0.22405395,-0.013635602,-0.032776095,-0.10451082,-0.05037129,0.040510688,-0.054441426,-0.020377824,0.36186695,0.0006028116,0.017306186,-0.008989701,-0.093660645,0.007237423,-0.006896045,-0.00017342507,-0.04687968,-0.04405745,0.07007041,0.028658327,0.031341817,-0.16100042,0.008066647,-0.05056276,0.09602837,1
